1.412613917611837300e+00 7.912938844428258456e+00 3.981018594658028986e-01 7.661373519509281360e-01 6.429609921388996785e-01 1.562673805420409856e+01 -1.822104125729728519e-01
1.415987310402262667e+00 7.911480820946992232e+00 3.985957666586899539e-01 7.640440197473754580e-01 6.420424083712055197e-01 1.555404011131909314e+01 -1.825027255791524528e-01
1.419357706595772761e+00 7.910012258955084086e+00 3.990813644018587070e-01 7.619506128259255773e-01 6.411237656531719731e-01 1.548191775608975895e+01 -1.827931267744927202e-01
1.422725041381705857e+00 7.908532996570587947e+00 3.995649892047862806e-01 7.598543259231603786e-01 6.402050691197140875e-01 1.541036449972344613e+01 -1.830814859151910223e-01
1.426089250228076866e+00 7.907043057036507783e+00 4.000418678868308819e-01 7.577563252049079878e-01 6.392863324821930204e-01 1.533937614376640113e+01 -1.833678352619872165e-01
1.429450268017765202e+00 7.905542496516980933e+00 4.005148910701109566e-01 7.556556550509567760e-01 6.383675708874860799e-01 1.526894874051148143e+01 -1.836521316710844343e-01
1.432808030793957021e+00 7.904031137575231902e+00 4.009816080575747121e-01 7.535546490826409149e-01 6.374487888390789614e-01 1.519907555603860416e+01 -1.839344217890356570e-01
1.436162473793804573e+00 7.902509042448111032e+00 4.014428200101442523e-01 7.514533584884229844e-01 6.365300017933929189e-01 1.512975306570198875e+01 -1.842147055362107766e-01
1.439513531957772319e+00 7.900976152063223346e+00 4.019006182543356509e-01 7.493480810758369470e-01 6.356112196289230853e-01 1.506097620433683737e+01 -1.844928290593582931e-01
1.442861140920207674e+00 7.899432272624166806e+00 4.023513164005064757e-01 7.472432995278038836e-01 6.346924459859565326e-01 1.499273845987973885e+01 -1.847689204644607786e-01
1.446205236178207620e+00 7.897877565855921489e+00 4.027986771549175726e-01 7.451359499565676225e-01 6.337737008521318050e-01 1.492503736628775535e+01 -1.850428736476853742e-01
1.449545753159452444e+00 7.896311925552467414e+00 4.032411387332170416e-01 7.430270680667789840e-01 6.328549918565476995e-01 1.485786699495210605e+01 -1.853146912328415274e-01
1.452882627431558271e+00 7.894735307458051743e+00 4.036781481146237138e-01 7.409167824436588834e-01 6.319363295416686732e-01 1.479122312284312102e+01 -1.855843703153348123e-01
1.456215794275218745e+00 7.893147712840490549e+00 4.041086875509662946e-01 7.388049504263528577e-01 6.310177264283532983e-01 1.472510109051843763e+01 -1.858518819356451690e-01
1.459545190012402127e+00 7.891549065816232833e+00 4.045353113268703171e-01 7.366928334329494454e-01 6.300991914915139436e-01 1.465949615172291942e+01 -1.861172570406771087e-01
1.462870749688052419e+00 7.889939336300060724e+00 4.049558786303730784e-01 7.345796121443655124e-01 6.291807358838895636e-01 1.459440438329115608e+01 -1.863804596821918291e-01
1.466192408971489725e+00 7.888318511053546089e+00 4.053710448371835584e-01 7.324645911241960405e-01 6.282623712422384932e-01 1.452982038836234580e+01 -1.866414235653152676e-01
1.469510103890441899e+00 7.886686519333101053e+00 4.057813132522418709e-01 7.303489718242142104e-01 6.273441069946351645e-01 1.446573991769847467e+01 -1.869001848167194668e-01
1.472823770278967492e+00 7.885043383031431929e+00 4.061861214940988840e-01 7.282312484161574950e-01 6.264259564349633491e-01 1.440215942182351583e+01 -1.871566807253186304e-01
1.476133343822298327e+00 7.883388988964662225e+00 4.065882912504131252e-01 7.261125271205259857e-01 6.255079266229545132e-01 1.433907312328985739e+01 -1.874109137861677821e-01
1.479438760548867915e+00 7.881723366684453502e+00 4.069820398066429923e-01 7.239935758168197788e-01 6.245900314877804727e-01 1.427647779043477172e+01 -1.876629116888909876e-01
1.482739956585239050e+00 7.880046459104346646e+00 4.073723547045258742e-01 7.218735615348644830e-01 6.236722805533073677e-01 1.421436882237579624e+01 -1.879126213459216543e-01
1.486036867724992661e+00 7.878358297015362055e+00 4.077571040019589699e-01 7.197518750824194456e-01 6.227546877719389862e-01 1.415274276270043963e+01 -1.881600109189769110e-01
1.489329430489391815e+00 7.876658833898297907e+00 4.081369256333756690e-01 7.176297282609289674e-01 6.218372632594721949e-01 1.409159486108334214e+01 -1.884050990722037633e-01
1.492617580815772893e+00 7.874947890696375907e+00 4.085111037550346880e-01 7.155063524498905814e-01 6.209200107638011001e-01 1.403091969074702128e+01 -1.886478284899882618e-01
1.495901255540027064e+00 7.873225618100390122e+00 4.088795810073566073e-01 7.133834151977601623e-01 6.200029497279716528e-01 1.397071518834768433e+01 -1.888882702089447752e-01
1.499180390447382605e+00 7.871491937588525722e+00 4.092454749267894210e-01 7.112579690906806196e-01 6.190860887921315614e-01 1.391097653117581068e+01 -1.891262808988459776e-01
1.502454922163464213e+00 7.869746876475766761e+00 4.096041133982393223e-01 7.091321037961297868e-01 6.181694416555613136e-01 1.385170052479369751e+01 -1.893619366200141596e-01
1.505724787824899602e+00 7.867990219466893365e+00 4.099567978268395252e-01 7.070073294566469047e-01 6.172530097741680821e-01 1.379288047540995876e+01 -1.895952417049289462e-01
